,video,video_condition,im_condition,pred_val,word_start,word_end,resp_exp_fear,rt_exp_fear,resp_current_anxiety,rt_current_anxiety,video_start,video_end,resp_fear,resp_anxiety,resp_arousal,resp_valence,rt_fear,rt_anxiety,rt_arousal,rt_valence,participant_num,video_hp,video_scr,base_ECG,base_scr,trial_num,Unnamed: 26
2935,social_high_5.m4v,2,2,1,1204.133,1207.134,0.209,7.359,0.109,0.868,1219.1,1239.109,0.78,0.72,0.612,0.271,1.368,1.035,0.985,3.07,201,0.885,0,0.912,0.086,22,
2936,social_low_2.mov,2,1,1,1255.057,1258.057,0.327,1.435,0.178,0.567,1264.801,1286.144,0.261,0.237,0.35,0.671,2.886,1.352,1.285,2.102,201,0.856,0,0.912,0.086,23,
2937,heights_low_2.m4v,1,1,2,1303.26,1306.26,0.268,1.535,0.223,0.434,1316.958,1336.983,0.111,0.016,0.559,0.755,1.535,1.335,1.702,0.601,201,0.943,0,0.912,0.086,24,
2938,spider_high_4.m4v,3,2,2,1427.531,1430.531,0.212,0.918,0.276,0.734,1435.923,1456.381,0.675,0.603,0.578,0.076,2.336,1.252,1.018,1.001,201,0.967,0,0.912,0.086,25,
2939,social_high_6.mov,2,2,2,1471.48,1474.48,0.259,4.689,0.237,1.368,1485.278,1505.818,0.221,0.215,0.268,0,4.255,0.885,0.784,0.484,201,1.006,0,0.912,0.086,26,
2940,social_high_1.mov,2,2,1,1521.719,1524.719,0.24,4.789,0.268,0.734,1533.982,1554.055,0.218,0.282,0.727,1,4.538,1.101,1.318,0.618,201,1,0,0.912,0.086,27,
2941,heights_high_5.mov,1,2,2,1571.123,1574.124,0.221,0.734,0.243,0.684,1584.288,1604.294,0.756,0.768,0.442,0.233,2.27,0.718,0.968,1.352,201,0.991,0.111,0.912,0.086,28,
2942,spider_low_6.m4v,3,1,2,1619.093,1622.093,0.175,2.937,0.23,1.051,1630.823,1651.365,0.197,0.128,0.176,0.5,3.287,0.951,1.352,1.752,201,0.949,0,0.912,0.086,29,
2943,spider_low_4.m4v,3,1,1,1668.197,1671.198,0.219,4.722,0.165,0.684,1680.344,1700.836,0,0,0.153,0.487,2.203,0.501,1.235,2.219,201,0.948,0,0.912,0.086,30,
2944,spider_high_1.mov,3,2,1,1716.484,1719.484,0.178,1.452,0.186,1.168,1727.846,1747.853,0.157,0.112,0.223,0.198,32.987,0.985,0.968,0.918,201,0.82,0.111,0.912,0.086,31,
2945,heights_low_3.mov,1,1,2,1793.202,1796.203,0.228,0.851,0.19,0.317,1806.117,1824.621,0,0,0.212,1,2.103,0.367,1.569,1.035,201,0.973,0,0.912,0.086,32,
2946,heights_high_4.m4v,1,2,1,1839.187,1842.187,0.186,2.987,0.147,0.701,1854.62,1874.913,0.731,0.649,0.171,0,2.336,0.601,0.751,1.435,201,0.935,0,0.912,0.086,33,
2947,heights_low_6.m4v,1,1,1,1889.526,1892.526,0.146,2.637,0.311,0.367,1904.275,1922.298,0.272,0.262,0.705,0.842,3.12,0.668,1.018,1.202,201,0.911,0,0.912,0.086,34,
2948,social_low_3.m4v,2,1,2,1937.796,1940.796,0.164,2.102,0.161,0.451,1947.089,1967.231,0,0,0,1,2.436,0.551,0.534,1.352,201,0.943,0,0.912,0.086,35,
2949,social_low_5.m4v,2,1,1,1981.594,1984.595,0.379,1.952,0.311,0.851,1993.14,2013.115,0.18,0.096,0.131,1,2.069,0.868,1.469,1.469,201,0.95,0,0.912,0.086,36,
2950,heights_low_3.mov,1,1,2,10.061,13.087,0.183,6.257,0.315,2.153,30.301,48.788,0,0.004,0.437,0.766,2.236,3.654,5.524,3.137,202,0.928,0.134,0.878,0.097,1,
2951,spider_high_5.m4v,3,2,2,72.847,75.848,0.244,3.904,0.234,1.919,85.428,105.921,0.385,0.505,0.636,0.322,3.237,3.537,4.021,3.771,202,0.842,0,0.878,0.097,2,
2952,spider_low_1.m4v,3,1,1,129.994,132.995,0.408,4.021,0.321,4.705,146.479,166.721,0.146,0.272,0.325,0.423,5.757,2.353,4.005,6.124,202,0.835,0,0.878,0.097,3,
2953,social_high_5.m4v,2,2,2,194.448,197.449,0,3.621,0.189,5.423,210.232,230.241,0.063,0.726,0.634,0.343,7.208,4.822,3.687,5.156,202,0.873,0,0.878,0.097,4,
2954,heights_low_5.m4v,1,1,2,260.622,263.624,0.129,6.708,0.141,3.621,282.697,302.705,0.051,0.217,0.578,0.761,3.271,4.739,3.771,2.653,202,0.83,0.111,0.878,0.097,5,
2955,heights_high_1.m4v,1,2,1,326.628,329.628,0.021,6.424,0.073,3.087,347.868,368.296,0.447,0.627,0.775,0.368,9.778,2.286,3.237,10.195,202,0.879,0,0.878,0.097,6,
2956,heights_high_2.mov,1,2,1,403.279,406.28,0.133,4.989,0.155,5.089,425.103,445.994,0.642,0.756,0.838,0.311,9.01,3.037,2.019,3.004,202,0.848,0.202,0.878,0.097,7,
2957,spider_low_3.m4v,3,1,2,472.556,475.559,0.102,6.007,0.192,4.071,491.377,512.036,0.41,0.691,0.887,0.207,6.841,5.289,3.621,3.554,202,0.811,0.104,0.878,0.097,8,
2958,spider_high_4.m4v,3,2,1,540.832,543.832,0.388,3.438,0.274,4.438,555.447,575.922,0.575,0.855,0.787,0.309,4.872,3.187,4.238,2.503,202,0.831,0,0.878,0.097,9,
2959,social_high_3.mov,2,2,2,600.231,603.231,0.194,4.205,0.234,4.088,615.264,635.637,0.144,0.772,0.86,0.27,4.622,3.22,4.705,3.454,202,0.8,0.213,0.878,0.097,10,
2960,social_low_1.m4v,2,1,1,661.131,664.132,0.168,5.139,0.262,2.369,676.381,697.19,0.01,0.014,0.615,0.834,1.202,3.154,6.657,4.188,202,0.88,0.102,0.878,0.097,11,
2961,social_low_6.m4v,2,1,1,721.882,724.882,0.043,4.205,0.199,4.205,739.034,758.457,0.093,0.784,0.915,0.644,2.536,4.038,2.903,7.342,202,0.871,0,0.878,0.097,12,
2962,spider_high_1.mov,3,2,2,858.7,861.7,0.25,2.636,0.223,3.17,871.247,891.253,0.505,0.733,0.806,0.335,4.121,2.753,1.819,1.902,202,0.836,0,0.878,0.097,13,
2963,spider_low_5.mov,3,1,1,911.341,914.342,0.338,2.787,0.302,4.188,926.058,946.397,0.563,0.82,0.844,0.35,3.304,3.187,4.388,4.505,202,,0.214,0.878,0.097,14,
2964,spider_low_2.mov,3,1,1,971.274,974.275,0.376,3.371,0.344,3.654,985.04,1005.58,0.151,0.372,0.724,0.573,7.976,3.187,4.171,2.636,202,0.802,0.105,0.878,0.097,15,
2965,heights_high_4.m4v,1,2,2,1033.059,1036.06,0.156,7.058,0.22,2.32,1054.183,1074.474,0.355,0.634,0.733,0.611,4.072,3.171,2.453,2.536,202,0.854,0.108,0.878,0.097,16,
2966,heights_high_3.m4v,1,2,1,1096.196,1099.196,0.321,4.488,0.294,4.388,1116.818,1137.444,0.321,0.698,0.758,0.609,4.155,3.754,1.819,2.019,202,0.874,0.104,0.878,0.097,17,
2967,heights_low_2.m4v,1,1,1,1158.682,1161.682,0.285,4.372,0.295,1.835,1176.635,1196.643,0,0.008,0.646,0.947,1.785,4.588,8.676,2.119,202,0.929,0,0.878,0.097,18,
2968,social_low_5.m4v,2,1,2,1223.32,1226.321,0.081,3.387,0.187,4.622,1238.07,1258.043,0,0.063,0.439,0.667,3.137,3.42,3.404,2.47,202,0.789,0,0.878,0.097,19,
2969,social_high_2.mov,2,2,1,1279.966,1282.966,0.053,4.388,0.1,1.685,1294.765,1315.706,0.465,0.601,0.738,0.302,15.567,4.055,2.954,3.821,202,0.87,0,0.878,0.097,20,
2970,social_high_6.mov,2,2,1,1351.595,1354.595,0.15,4.055,0.187,4.405,1367.796,1388.336,0.057,0.373,0.353,0.335,2.703,4.255,2.803,3.621,202,0.881,0,0.878,0.097,21,
2971,spider_high_2.m4v,3,2,2,1411.211,1414.211,0.269,10.161,0.22,1.619,1431.734,1451.792,0.469,0.639,0.654,0.353,6.24,1.368,2.87,3.054,202,0.874,0,0.878,0.097,22,
2972,social_low_2.mov,2,1,2,1474.815,1477.815,0.193,4.772,0.231,4.522,1490.849,1512.191,0.408,0.577,0.453,0.593,12.181,2.253,5.039,3.988,202,0.849,0.097,0.878,0.097,23,
2973,heights_low_4.m4v,1,1,2,1545.143,1548.143,0.11,3.904,0.178,1.468,1562.261,1583.303,0.513,0.681,0.702,0.737,2.403,1.585,2.286,4.371,202,0.845,0.199,0.878,0.097,24,
2974,spider_low_6.m4v,3,1,2,1676.521,1679.522,0.291,3.054,0.156,2.303,1689.619,1710.127,0.532,0.641,0.665,0.362,3.604,0.734,6.441,3.271,202,0.877,0,0.878,0.097,25,
2975,social_low_4.m4v,2,1,2,1733.668,1736.668,0.104,2.987,0.182,1.252,1744.647,1765.371,0.044,0.267,0.329,0.746,2.887,2.069,1.986,2.57,202,0.884,0.103,0.878,0.097,26,
2976,social_high_4_replacement.mov,2,2,1,1784.374,1787.374,0.025,3.27,0.143,2.62,1798.006,1818.295,0.768,0.831,0.67,0.262,8.893,2.153,1.786,2.536,202,0.873,0.108,0.878,0.097,27,
2977,spider_low_4.m4v,3,1,2,1843.156,1846.156,0.279,2.219,0.186,1.719,1853.817,1874.309,0.386,0.491,0.448,0.34,5.673,1.736,2.169,3.938,202,0.881,0,0.878,0.097,28,
2978,spider_high_6.mov,3,2,1,1897.316,1900.316,0.417,5.873,0.262,1.669,1911.598,1931.22,0.593,0.67,0.691,0.295,2.236,1.519,1.802,1.368,202,0.84,0.116,0.878,0.097,29,
2979,spider_high_3.mov,3,2,1,1947.638,1950.638,0.535,2.937,0.295,1.736,1961.053,1981.176,0.709,0.767,0.699,0.292,3.738,1.602,1.869,2.637,202,0.895,0,0.878,0.097,30,
2980,heights_high_5.mov,1,2,2,2000.513,2003.513,0.257,2.119,0.249,1.519,2015.897,2035.886,0.554,0.791,0.755,0.654,3.204,3.22,1.785,5.59,202,0.88,0.111,0.878,0.097,31,
2981,social_high_1.mov,2,2,2,2059.178,2062.178,0.125,3.537,0.201,1.452,2070.908,2090.98,0.121,0.073,0.495,0.856,4.622,4.005,2.837,1.769,202,0.857,0,0.878,0.097,32,
2982,social_low_3.m4v,2,1,1,2113.705,2116.705,0.049,2.453,0.115,2.136,2127.036,2147.195,0,0.009,0.53,0.839,1.802,2.737,4.021,2.102,202,0.904,0.109,0.878,0.097,33,
2983,heights_high_6.mov,1,2,2,2167.348,2170.348,0.165,2.052,0.174,1.619,2182.765,2203.271,0.464,0.59,0.647,0.602,7.242,1.018,5.156,2.019,202,0.854,0.21,0.878,0.097,34,
2984,heights_low_6.m4v,1,1,1,2228.198,2231.199,0.318,3.337,0.244,2.403,2245.684,2263.674,0.017,0.071,0.559,0.921,2.386,2.603,4.706,1.302,202,,0,0.878,0.097,35,
2985,heights_low_1.m4v,1,1,1,2284.16,2287.16,0.233,2.787,0.18,1.585,2300.261,2321.254,0.015,0.053,0.665,0.917,2.52,2.219,3.17,2.186,202,,0.1,0.878,0.097,36,
2986,heights_high_6.mov,1,2,2,10.078,13.103,0.337,5.006,0.519,4.171,31.068,51.574,0.735,0.652,0.052,0.223,2.52,1.452,3.388,5.306,205,0.859,0.105,,0.01,1,
2987,spider_low_1.m4v,3,1,2,73.765,76.766,0.372,5.406,0.523,3.287,91.201,111.426,0.38,0.542,0.149,0,2.686,1.552,3.654,1.135,205,0.801,0.108,,0.01,2,
2988,social_low_3.m4v,2,1,2,129.96,132.961,0.143,3.304,0.243,4.322,146.345,166.503,0,0.147,0.301,0.541,3.037,1.885,2.019,5.456,205,0.822,0,,0.01,3,
2989,spider_high_2.m4v,3,2,2,188.391,191.392,0.331,3.587,0.204,2.803,201.523,221.581,0.888,0.901,0.035,0,2.703,1.302,2.303,0.784,205,0.756,0,,0.01,4,
2990,spider_low_5.mov,3,1,1,238.18,241.181,0.422,5.006,0.597,2.269,252.213,272.57,0.407,0.548,0.099,0.031,6.841,2.67,1.502,1.068,205,0.841,0,,0.01,5,
2991,spider_high_5.m4v,3,2,1,294.192,297.192,0.555,8.142,0.534,2.653,312.729,333.24,0.7,0.73,0.029,0,4.922,1.519,2.62,1.418,205,0.816,0,,0.01,6,
2992,heights_low_1.m4v,1,1,2,353.223,356.224,0.243,3.587,0.155,2.353,370.91,391.903,0.059,0.095,0.683,0.663,4.272,2.62,3.104,1.669,205,0.824,0,,0.01,7,
2993,heights_high_2.mov,1,2,1,413.056,416.057,0.189,3.337,0.159,2.503,430.642,451.516,0.619,0.868,0.248,0.418,3.371,1.952,3.12,3.187,205,0.856,0.101,,0.01,8,
2994,heights_low_4.m4v,1,1,1,472.639,475.639,0.27,6.19,0.364,4.872,495.431,516.44,0.638,0.572,0.393,0.544,3.504,2.57,2.703,2.87,205,,0.1,,0.01,9,
2995,social_high_2.mov,2,2,2,537.594,540.594,0.114,2.92,0.185,1.585,548.84,569.813,0.809,0.741,0.165,0.254,3.871,1.435,2.837,1.452,205,0.842,0,,0.01,10,
2996,social_high_5.m4v,2,2,1,588.901,591.901,0.228,14.917,0.307,2.052,612.61,632.635,0.383,0.722,0.224,0.478,3.487,0.717,1.569,2.67,205,0.787,0,,0.01,11,
2997,social_low_5.m4v,2,1,1,650.569,653.569,0.215,6.324,0.286,6.057,670.691,690.682,0,0.005,0.709,0.776,3.204,2.353,2.586,0.985,205,0.856,0,,0.01,12,
2998,heights_high_4.m4v,1,2,2,797.598,800.599,0.236,2.887,0.298,2.036,814.266,834.54,0.693,0.894,0.62,0.592,2.47,0.985,1.919,1.302,205,0.858,0,,0.01,13,
2999,heights_low_6.m4v,1,1,1,850.723,853.724,0.355,6.157,0.254,1.168,869.778,887.767,0.292,0.367,0.604,0.637,5.99,12.697,1.001,2.303,205,0.7,0,,0.01,14,
3000,heights_high_3.m4v,1,2,1,919.249,922.249,0.226,3.32,0.175,2.086,936.401,957.01,1,1,0.073,0.43,1.552,1.085,2.086,3.22,205,0.797,0.208,,0.01,15,
3001,spider_low_2.mov,3,1,2,974.443,977.444,0.557,1.419,0.573,3.054,985.656,1006.196,0.24,0.343,0.387,0.378,5.156,3.421,3.304,2.086,205,0.883,0,,0.01,16,
3002,spider_high_4.m4v,3,2,1,1029.654,1032.655,0.19,3.871,0.262,1.318,1041.584,1062.061,0.704,0.855,0.252,0.18,2.67,1.802,0.951,0.985,205,0.842,0,,0.01,17,
3003,spider_low_4.m4v,3,1,1,1077.958,1080.958,0.283,4.205,0.243,1.502,1091.406,1111.915,0.074,0.136,0.148,0.421,3.17,1.802,3.054,1.418,205,0.798,0.105,,0.01,18,
3004,social_high_4_replacement.mov,2,2,2,1130.866,1133.867,0.186,3.237,0.212,1.936,1142.779,1163.069,0.418,0.658,0.354,0.452,3.437,1.235,1.786,3.404,205,0.831,0,,0.01,19,
3005,spider_high_1.mov,3,2,2,1182.423,1185.423,0.3,2.053,0.354,3.271,1196.489,1216.495,0.77,0.823,0.102,0.148,3.12,2.954,2.002,1.202,205,0.821,0,,0.01,20,
3006,heights_low_3.mov,1,1,2,1235.265,1238.265,0.151,3.471,0.179,1.986,1252.467,1270.972,0.164,0.112,0.669,0.632,4.872,1.685,1.802,0.768,205,0.755,0,,0.01,21,
3007,social_low_2.mov,2,1,2,1289.591,1292.592,0.175,5.139,0.047,1.519,1302.99,1324.333,0.721,0.768,0.455,0.463,3.604,6.274,2.77,2.486,205,0.785,0,,0.01,22,
3008,social_high_6.mov,2,2,1,1348.957,1351.958,0.147,4.472,0.195,2.136,1363.306,1383.846,0.816,0.863,0.253,0.428,3.204,2.67,1.635,2.62,205,0.857,0,,0.01,23,
3009,social_low_6.m4v,2,1,1,1403.467,1406.468,0.23,5.289,0.355,1.552,1419.051,1438.476,0.656,0.751,0.412,0.588,3.621,2.269,1.552,2.169,205,0.793,0,,0.01,24,
3010,heights_low_2.m4v,1,1,2,1539.851,1542.852,0.086,13.148,0.149,1.318,1566.063,1586.072,0,0.04,1,1,2.336,1.485,0.651,0.834,205,0.809,0.111,,0.01,25,
3011,heights_low_5.m4v,1,1,1,1600.869,1603.869,0.053,2.219,0.019,2.703,1617.537,1637.512,0.287,0.584,0.6,0.595,3.888,1.335,2.853,1.485,205,0.73,0.111,,0.01,26,
3012,spider_low_3.m4v,3,1,2,1656.564,1659.564,0.242,2.637,0.253,3.404,1669.344,1690.02,0.731,0.918,0.031,0.097,1.885,0.818,2.453,1.101,205,0.799,0.103,,0.01,27,
3013,spider_low_6.m4v,3,1,1,1705.768,1708.768,0.69,7.041,0.248,3.337,1724.889,1745.399,0.588,0.736,0.336,0.185,2.72,0.634,0.718,1.218,205,0.815,0.105,,0.01,28,
3014,social_low_1.m4v,2,1,2,1760.178,1763.179,0.039,4.138,0.103,2.002,1774.043,1794.851,0.068,0.64,0.424,0.694,2.72,1.835,2.419,0.718,205,0.809,0,,0.01,29,
3015,heights_high_1.m4v,1,2,2,1812.036,1815.036,0.403,2.386,0.226,1.235,1827.403,1847.793,0.71,0.876,0.13,0.358,2.67,1.569,1.469,1.051,205,0.849,0.106,,0.01,30,
3016,heights_high_5.mov,1,2,1,1864.043,1867.043,0.583,1.802,0.384,2.086,1879.677,1899.683,0.772,0.962,0.183,0.349,1.252,1.218,1.969,0.684,205,0.77,0.111,,0.01,31,
3017,social_low_4.m4v,2,1,2,1914.299,1917.299,0.073,2.336,0.233,2.219,1925.594,1946.337,0,0.066,0.639,0.768,1.785,1.185,2.236,2.303,205,0.826,0,,0.01,32,
3018,social_high_1.mov,2,2,1,1963.336,1966.337,0.022,4.405,0.017,3.638,1980.121,2000.178,0.053,0.287,0.638,0.786,3.437,1.051,1.685,1.318,205,0.84,0,,0.01,33,
3019,social_high_3.mov,2,2,1,2017.162,2020.163,0.209,2.736,0.108,1.335,2027.974,2048.347,0.656,0.81,0.246,0.454,2.319,0.751,1.635,1.702,205,0.78,0.107,,0.01,34,
3020,spider_high_6.mov,3,2,2,2064.248,2067.248,0.628,3.788,0.267,1.218,2075.994,2095.616,0.399,0.59,0.17,0.297,7.325,1.452,1.435,1.185,205,0.828,0,,0.01,35,
3021,spider_high_3.mov,3,2,1,2116.505,2119.506,0.396,3.137,0.586,2.703,2130.087,2150.21,0.594,0.757,0.244,0.364,1.569,0.634,1.368,1.102,205,0.861,0,,0.01,36,
3022,social_high_6.mov,2,2,2,10.061,13.087,0.667,1.719,0.768,2.32,21.908,42.448,0.422,0.723,0.698,0.33,2.253,0.801,4.155,1.152,206,,0,0.741,0.003,1,
3023,social_low_1.m4v,2,1,1,60.334,63.335,0.656,2.319,0.743,1.835,71.246,92.072,0.391,0.374,0.359,0.374,1.919,1.569,2.169,2.786,206,,0,0.741,0.003,2,
3024,social_low_3.m4v,2,1,1,110.022,113.023,0.641,6.157,0.657,0.768,123.704,143.846,0.374,0.343,0.343,0.29,1.602,1.435,1.969,2.386,206,,0,0.741,0.003,3,
3025,heights_low_2.m4v,1,1,2,160.728,163.729,0.394,2.153,0.36,1.318,175.945,195.97,0.14,0.108,0.33,0.713,1.702,0.968,1.802,1.769,206,,0,0.741,0.003,4,
3026,spider_high_6.mov,3,2,2,211.701,214.703,0.607,2.503,0.644,1.035,221.997,241.635,0.712,0.748,0.688,0.105,1.702,0.851,1.552,1.302,206,,0,0.741,0.003,5,
3027,social_high_3.mov,2,2,2,256.534,259.534,0.659,2.453,0.657,1.318,269.031,289.423,0.703,0.77,0.753,0.24,1.652,0.734,1.068,1.034,206,,0,0.741,0.003,6,
3028,spider_low_2.mov,3,1,2,303.403,306.403,0.709,1.769,0.693,0.768,313.681,334.238,0.451,0.419,0.401,0.539,2.836,1.085,1.886,2.336,206,,0,0.741,0.003,7,
3029,spider_low_3.m4v,3,1,1,351.873,354.873,0.592,1.619,0.611,1.085,363.319,384.013,0.464,0.447,0.398,0.526,2.37,1.018,1.568,1.569,206,,0,0.741,0.003,8,
3030,spider_high_3.mov,3,2,1,400.026,403.027,0.615,2.319,0.612,1.001,410.087,430.21,0.754,0.82,0.77,0.248,1.452,0.968,0.984,1.151,206,,0,0.741,0.003,9,
3031,heights_high_3.m4v,1,2,2,444.259,447.259,0.653,4.005,0.604,1.035,461.044,481.636,0.64,0.758,0.719,0.299,1.585,1.185,1.502,0.851,206,,0.104,0.741,0.003,10,
3032,heights_low_6.m4v,1,1,1,496.249,499.25,0.658,1.368,0.643,0.784,510.148,528.171,0.324,0.324,0.37,0.64,1.902,0.818,1.569,0.918,206,,0,0.741,0.003,11,
3033,heights_high_1.m4v,1,2,1,542.868,545.868,0.642,2.319,0.633,0.484,557.417,577.841,0.626,0.616,0.631,0.352,1.752,1.702,3.287,0.784,206,,0,0.741,0.003,12,
3034,spider_low_6.m4v,3,1,2,668.34,671.341,0.653,1.719,0.658,0.834,679.636,700.144,0.675,0.645,0.607,0.374,2.103,0.801,1.652,0.617,206,,0,0.741,0.003,13,
3035,spider_high_4.m4v,3,2,1,714.808,717.808,0.68,1.001,0.67,1.251,723.785,744.259,0.732,0.736,0.775,0.095,1.452,0.851,0.784,0.801,206,,0,0.741,0.003,14,
3036,spider_low_1.m4v,3,1,1,757.639,760.639,0.659,1.952,0.709,0.651,767.984,788.223,0.575,0.782,0.606,0.306,3.087,1.569,1.869,1.185,206,,0,0.741,0.003,15,
3037,heights_low_5.m4v,1,1,2,805.425,808.425,0.646,3.137,0.608,1.051,821.359,841.351,0.253,0.233,0.41,0.729,1.919,1.535,1.135,0.818,206,,0,0.741,0.003,16,
3038,heights_high_2.mov,1,2,1,856.248,859.248,0.621,1.702,0.6,1.335,871.031,891.904,0.629,0.797,0.647,0.307,2.453,2.369,1.736,1.569,206,,0,0.741,0.003,17,
3039,heights_low_3.mov,1,1,1,909.524,912.524,0.679,2.987,0.658,1.451,925.708,944.213,0.364,0.331,0.368,0.645,1.852,1.051,1.585,0.601,206,,0,0.741,0.003,18,
3040,social_high_1.mov,2,2,2,958.812,961.812,0.604,1.986,0.599,0.985,970.525,990.597,0.592,0.571,0.571,0.423,2.854,0.951,1.469,0.801,206,,0,0.741,0.003,19,
3041,spider_high_5.m4v,3,2,2,1006.164,1009.164,0.655,1.185,0.685,1.018,1015.09,1035.583,0.65,0.757,0.64,0.33,1.969,1.135,1.235,0.868,206,,0,0.741,0.003,20,
3042,social_low_2.mov,2,1,2,1050.279,1053.28,0.661,1.502,0.702,0.467,1058.989,1080.331,0.617,0.667,0.617,0.347,3.271,0.901,2.036,1.118,206,,0,0.741,0.003,21,
3043,social_low_4.m4v,2,1,1,1097.148,1100.148,0.661,1.585,0.743,0.634,1107.109,1127.851,0.563,0.636,0.543,0.329,4.038,1.268,1.185,0.634,206,,0,0.741,0.003,22,
3044,social_high_4_replacement.mov,2,2,1,1144.467,1147.467,0.573,1.802,0.653,2.103,1155.096,1175.402,0.622,0.783,0.595,0.286,1.736,1.736,0.868,0.784,206,,0,0.741,0.003,23,
3045,heights_high_4.m4v,1,2,2,1190.018,1193.018,0.608,1.201,0.67,0.5,1203.465,1223.758,0.591,0.578,0.586,0.272,3.17,1.068,1.469,0.901,206,,0,0.741,0.003,24,
3046,social_low_5.m4v,2,1,2,1313.438,1316.438,0.534,6.157,0.539,0.918,1328.254,1348.246,0.389,0.351,0.373,0.525,1.602,0.951,1.852,2.052,206,,0.222,0.741,0.003,25,
3047,social_high_5.m4v,2,2,1,1364.194,1367.194,0.566,2.737,0.574,0.651,1374.322,1394.33,0.685,0.779,0.678,0.086,2.62,1.402,1.151,1.385,206,,0,0.741,0.003,26,
3048,heights_high_6.mov,1,2,2,1410.378,1413.378,0.624,1.268,0.66,0.468,1423.86,1444.366,0.627,0.724,0.557,0.385,2.837,2.069,1.719,3.07,206,,0,0.741,0.003,27,
3049,heights_low_1.m4v,1,1,1,1463.554,1466.554,0.651,1.035,0.641,0.451,1476.785,1497.777,0.587,0.583,0.412,0.704,2.236,0.501,1.719,1.552,206,,0,0.741,0.003,28,
3050,social_high_2.mov,2,2,2,1513.275,1516.276,0.636,0.834,0.647,0.484,1523.336,1544.294,0.685,0.755,0.763,0.168,1.502,0.618,1.285,0.751,206,,0,0.741,0.003,29,
3051,social_low_6.m4v,2,1,1,1557.942,1560.942,0.593,2.119,0.696,0.968,1567.769,1587.159,0.647,0.828,0.709,0.29,3.938,0.634,1.201,0.534,206,,0,0.741,0.003,30,
3052,spider_high_1.mov,3,2,2,1602.958,1605.958,0.613,2.67,0.616,0.534,1614.904,1634.894,0.68,0.674,0.588,0.406,3.621,0.684,1.485,0.534,206,,0,0.741,0.003,31,
3053,spider_low_5.mov,3,1,1,1650.711,1653.711,0.648,2.586,0.654,0.417,1661.439,1681.762,0.639,0.741,0.69,0.357,3.721,0.784,1.018,0.634,206,,0,0.741,0.003,32,
3054,heights_low_4.m4v,1,1,2,1697.412,1700.413,0.646,1.535,0.638,0.484,1711.178,1732.204,0.43,0.381,0.359,0.648,2.887,0.701,1.502,0.501,206,,0,0.741,0.003,33,
3055,heights_high_5.mov,1,2,1,1747.284,1750.284,0.668,1.235,0.648,0.968,1761.233,1781.239,0.632,0.673,0.689,0.381,1.836,0.751,0.851,0.484,206,,0,0.741,0.003,34,
3056,spider_high_2.m4v,3,2,2,1794.654,1797.654,0.646,0.901,0.661,0.835,1803.13,1823.171,0.72,0.685,0.333,0.251,4.155,0.785,0.751,1.468,206,,0,0.741,0.003,35,
3057,spider_low_4.m4v,3,1,1,1839.82,1842.82,0.688,3.154,0.666,0.551,1850.265,1870.773,0.411,0.403,0.38,0.538,2.67,1.068,1.251,2.136,206,,0,0.741,0.003,36,
3058,spider_high_6.mov,3,2,2,10.061,13.087,0.275,3.17,0.267,1.101,21.141,40.78,0.34,0.137,0.146,0,3.053,0.801,2.353,1.652,207,0.749,,0.733,,1,
3059,spider_low_2.mov,3,1,1,58.148,61.149,0.16,2.87,0.139,1.018,70.779,91.319,0.257,0.42,0.407,0.321,2.937,0.885,1.402,2.653,207,0.78,,0.733,,2,
3060,heights_high_2.mov,1,2,2,108.704,111.704,0.389,2.019,0.381,2.904,125.373,146.245,0.591,0.52,0.274,0.214,2.57,1.118,1.685,2.002,207,0.793,,0.733,,3,
3061,social_high_6.mov,2,2,2,163.131,166.131,0.341,1.852,0.374,1.569,173.292,193.832,0.064,0.515,0.184,0.287,2.67,1.235,0.768,1.235,207,0.787,,0.733,,4,
3062,social_low_2.mov,2,1,1,209.249,212.251,0.185,1.902,0.349,1.535,219.444,240.806,0.208,0.295,0.266,0.465,6.341,0.768,0.801,1.819,207,0.72,,0.733,,5,
3063,social_high_4_replacement.mov,2,2,1,260.038,263.038,0.251,2.203,0.301,1.569,272.552,292.843,0.355,0.238,0.26,0.236,3.871,1.051,1.852,1.101,207,,,0.733,,6,
3064,spider_low_5.mov,3,1,2,310.21,313.212,0.298,0.902,0.366,1.735,320.588,340.912,0.341,0.204,0.33,0.014,7.459,1.352,1.652,1.285,207,0.653,,0.733,,7,
3065,spider_high_3.mov,3,2,1,362.151,365.151,0.348,2.97,0.317,1.418,373.28,393.403,0.194,0.657,0.437,0.008,2.286,0.701,1.752,1.602,207,0.76,,0.733,,8,
3066,heights_high_3.m4v,1,2,2,409.253,412.254,0.151,1.352,0.319,1.669,424.02,444.645,0.528,0.659,0.372,0.306,4.005,0.934,1.218,1.352,207,0.808,,0.733,,9,
3067,heights_low_5.m4v,1,1,1,461.645,464.645,0.283,2.753,0.455,2.67,478.814,498.822,0.03,0.113,0.053,0.615,2.87,0.985,2.903,1.635,207,,,0.733,,10,
3068,heights_low_6.m4v,1,1,1,516.706,519.706,0.306,2.169,0.302,1.218,531.839,549.845,0.058,0.078,0.249,0.587,4.288,0.801,1.452,0.985,207,0.706,,0.733,,11,
